,dept_id,dept_name,dept_head,employee_id,age,gender,marital_status,avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
12385,D00-PD,Product,Darcy Staines,114204,48,Male,Married,248.0,0.0,1.0,5,0.0,low,1.0,Employed,3.0
12386,D00-SP,Support,Amelia Westray,112913,34,Male,Married,194.0,1.0,0.705558,5,0.0,low,0.203723,Employed,5.0
12387,D00-PD,Product,Darcy Staines,114835,25,Male,Unmarried,262.0,0.0,0.867033,3,0.0,medium,0.546316,Employed,2.0
12388,D00-ENG,Engineering,Sushant Raghunathan K,113862,23,Male,Unmarried,152.0,0.0,0.543765,2,0.0,low,0.395785,Left,3.0
12389,D00-PD,Product,Darcy Staines,103905,52,Male,Married,256.0,0.0,0.687068,5,0.0,low,0.872955,Employed,7.0
12390,D00-SS,Sales,Edward J Bayley,116645,49,Male,Married,237.0,0.0,0.529671,4,0.0,low,0.751249,Employed,3.0
12391,D00-MN,Management,Ellie Trafton,105465,36,Male,Married,250.0,1.0,0.550395,5,1.0,medium,0.844769,Employed,2.0
12392,D00-IT,IT,Henry Adey,117940,22,Male,Unmarried,196.0,0.0,0.771142,4,0.0,low,0.712968,Employed,2.0
12393,D00-SP,Support,Amelia Westray,119147,24,Female,Unmarried,275.0,0.0,1.0,5,0.0,low,0.783389,Left,5.0
12394,D00-ENG,Engineering,Sushant Raghunathan K,116759,40,Male,Married,264.0,0.0,0.862562,7,0.0,medium,0.146541,Left,4.0
12395,D00-UKN,Unknown,Unknown,111151,41,Male,Married,273.0,1.0,0.675038,5,0.0,low,0.819891,Employed,3.0
12396,D00-AD,Admin,Evelyn Tolson,118618,33,Male,Married,196.0,0.0,0.676917,4,0.0,medium,0.816925,Employed,2.0
12397,D00-SS,Sales,Edward J Bayley,106990,23,Male,Unmarried,183.0,1.0,0.522318,3,0.0,low,0.954917,Employed,2.0
12398,D00-SS,Sales,Edward J Bayley,117293,41,Female,Married,301.0,0.0,0.962446,7,0.0,low,0.137061,Left,4.0
12399,D00-SP,Support,Amelia Westray,113395,38,Female,Married,268.0,0.0,1.0,7,0.0,medium,0.0953083,Left,4.0
12400,D00-ENG,Engineering,Sushant Raghunathan K,117099,23,Female,Unmarried,223.0,0.0,0.856498,4,0.0,medium,0.825437,Left,5.0
12401,D00-MN,Management,Ellie Trafton,111239,28,Female,Married,114.0,0.0,0.444142,5,0.0,low,0.668427,Employed,3.0
12402,D00-SP,Support,Amelia Westray,108199,48,Female,Married,208.0,0.0,0.485443,4,0.0,low,0.901824,Employed,3.0
12403,D00-PR,Procurement,Louie Viles,102724,24,Male,Unmarried,284.0,0.0,0.699204608974359,2,0.0,medium,0.943365,Employed,3.0
12404,D00-ENG,Engineering,Sushant Raghunathan K,112190,49,Male,Married,261.0,0.0,0.933369,4,0.0,medium,0.626252,Employed,2.0
12405,D00-MT,Marketing,Reuben Swann,110785,37,Male,Married,157.0,1.0,0.704939,5,0.0,medium,0.915382,Employed,4.0
12406,D00-SP,Support,Amelia Westray,106159,52,Male,Married,162.0,0.0,0.57817,4,0.0,medium,0.832691,Employed,2.0
12407,D00-MT,Marketing,Reuben Swann,113961,26,Male,Unmarried,251.0,0.0,0.902917,3,0.0,high,0.132778,Employed,4.0
12408,D00-UKN,Unknown,Unknown,102462,40,Male,Married,246.0,0.0,0.885022,5,0.0,low,0.67749,Employed,3.0
12409,D00-SS,Sales,Edward J Bayley,106668,25,Male,Unmarried,149.0,0.0,0.462172,2,0.0,low,0.436653,Left,3.0
12410,D00-IT,IT,Henry Adey,110044,25,Male,Unmarried,143.0,0.0,0.452906,3,0.0,medium,0.334471,Employed,4.0
12411,D00-SS,Sales,Edward J Bayley,103524,24,Female,Unmarried,204.0,0.0,0.601791,2,0.0,high,0.822503,Employed,3.0
12412,D00-SS,Sales,Edward J Bayley,101463,32,Male,Married,236.0,0.0,0.799326,5,0.0,high,0.729311,Employed,3.0
12413,D00-FN,Finance,Aanchal J,107705,26,Male,Unmarried,241.0,0.0,0.914925,4,0.0,medium,0.673055,Employed,4.0
12414,D00-ENG,Engineering,Sushant Raghunathan K,110376,25,Female,Unmarried,157.0,0.0,0.960358,3,0.0,medium,0.735031,Employed,4.0
12415,D00-MT,Marketing,Reuben Swann,104100,27,Male,Unmarried,131.0,0.0,0.494371,2,0.0,low,0.392741,Left,3.0
12416,D00-SS,Sales,Edward J Bayley,118840,29,Female,Married,197.0,0.0,0.61738,4,0.0,medium,0.874832,Employed,4.0
12417,D00-FN,Finance,Aanchal J,112074,27,Male,Unmarried,134.0,0.0,0.775648,3,0.0,low,0.829985,Employed,3.0
12418,D00-SS,Sales,Edward J Bayley,108876,49,Female,Married,188.0,0.0,0.556113,4,0.0,low,0.994933,Employed,3.0
12419,D00-SP,Support,Amelia Westray,113742,28,Male,Unmarried,172.0,0.0,0.878185,4,0.0,medium,0.520043,Employed,2.0
12420,D00-SP,Support,Amelia Westray,118340,25,Female,Unmarried,173.0,0.0,0.609147,3,0.0,medium,0.58045,Employed,3.0
12421,D00-IT,IT,Henry Adey,116364,34,Male,Married,111.0,0.0,0.573626,4,0.0,low,0.334417,Employed,6.0
12422,D00-FN,Finance,Aanchal J,105304,29,Male,Unmarried,228.0,0.0,0.457889,3,0.0,medium,0.227655,Employed,5.0
12423,D00-SS,Sales,Edward J Bayley,107100,45,Male,Married,265.0,0.0,0.963955,4,0.0,low,0.612911,Employed,2.0
12424,D00-SS,Sales,Edward J Bayley,115946,32,Male,Married,133.0,0.0,0.556729,4,0.0,low,0.977648,Employed,3.0
12425,D00-FN,Finance,Aanchal J,117790,23,Male,Unmarried,203.0,0.0,0.872623,3,0.0,high,0.889926,Employed,3.0
12426,D00-PR,Procurement,Louie Viles,103069,50,Male,Married,250.0,0.0,0.573864,4,0.0,medium,0.713919,Employed,2.0
12427,D00-UKN,Unknown,Unknown,108094,22,Female,Unmarried,195.0,0.0,0.767619,2,0.0,low,0.57998,Employed,3.0
12428,D00-ENG,Engineering,Sushant Raghunathan K,103933,46,Male,Married,262.0,0.0,0.991622,7,0.0,low,0.0839558,Left,4.0
12429,D00-PD,Product,Darcy Staines,111110,22,Female,Unmarried,225.0,0.0,0.97527,3,0.0,low,0.84396,Employed,4.0
12430,D00-PD,Product,Darcy Staines,107035,34,Male,Married,237.0,0.0,0.835774,5,0.0,low,0.754157,Employed,4.0
12431,D00-SS,Sales,Edward J Bayley,119797,26,Male,Unmarried,134.0,0.0,0.573719,2,0.0,low,0.438262,Left,3.0
12432,D00-SP,Support,Amelia Westray,117267,41,Male,Married,185.0,1.0,0.49611,4,0.0,low,0.754157,Employed,2.0
12433,D00-SP,Support,Amelia Westray,111292,29,Male,Unmarried,173.0,0.0,0.89982,3,0.0,low,0.901436,Employed,2.0
12434,D00-ENG,Engineering,Sushant Raghunathan K,118800,35,Male,Married,283.0,0.0,0.437649,6,0.0,low,0.934438,Employed,2.0
12435,D00-IT,IT,Henry Adey,108063,26,Female,Married,186.0,0.0,0.7195245440329218,4,0.0,medium,0.693097,Employed,3.0
12436,D00-SP,Support,Amelia Westray,102120,28,Male,Unmarried,205.0,0.0,0.66956,3,0.0,medium,0.818853,Employed,2.0
12437,D00-SS,Sales,Edward J Bayley,127690,25,Female,Unmarried,266.0,0.0,0.889292,5,0.0,low,0.886471,Left,5.0
12438,D00-SS,Sales,Edward J Bayley,115869,53,Male,Married,251.0,0.0,0.463414,5,0.0,medium,0.588015,Employed,3.0
12439,D00-IT,IT,Henry Adey,114379,22,Female,Unmarried,168.0,0.0,0.551789,2,0.0,low,0.882375,Employed,3.0
12440,D00-SP,Support,Amelia Westray,113637,50,Female,Married,216.0,1.0,0.88287,5,0.0,medium,0.691956,Employed,10.0
12441,D00-IT,IT,Henry Adey,119359,22,Female,Unmarried,175.0,0.0,0.810868,2,0.0,low,0.269588,Employed,5.0
12442,D00-UKN,Unknown,Unknown,108387,27,Male,Unmarried,252.0,0.0,0.778953,4,0.0,medium,0.770546,Employed,6.0
12443,D00-SP,Support,Amelia Westray,112571,28,Male,Unmarried,256.0,0.0,0.865803,3,0.0,medium,0.54266,Employed,2.0
12444,D00-SS,Sales,Edward J Bayley,113204,39,Male,Married,185.0,0.0,0.555787,4,0.0,medium,0.718057,Employed,3.0
12445,D00-PD,Product,Darcy Staines,111130,27,Male,Unmarried,231.0,1.0,0.640544,3,0.0,low,0.75432,Employed,2.0
12446,D00-SS,Sales,Edward J Bayley,101487,29,Male,Unmarried,275.0,1.0,0.956272,3,0.0,medium,1.0,Employed,3.0
12447,D00-SS,Sales,Edward J Bayley,115466,25,Male,Unmarried,178.0,0.0,0.47401,3,0.0,medium,0.947464,Employed,3.0
12448,D00-SS,Sales,Edward J Bayley,102484,25,Male,Unmarried,98.0,0.0,0.457992,3,0.0,low,0.212702,Employed,3.0
12449,D00-PR,Procurement,Louie Viles,111390,49,Male,Married,231.0,0.0,0.568453,5,0.0,low,0.717842,Employed,2.0
12450,D00-ENG,Engineering,Sushant Raghunathan K,107832,33,Male,Married,179.0,0.0,0.852492,5,0.0,low,0.81894,Employed,3.0
12451,D00-ENG,Engineering,Sushant Raghunathan K,104708,32,Male,Married,191.0,1.0,0.612515,5,0.0,high,0.656167,Employed,2.0
12452,D00-IT,IT,Henry Adey,112155,22,Female,Unmarried,231.0,0.0,0.851059,5,0.0,low,0.842809,Left,5.0
12453,D00-SP,Support,Amelia Westray,114179,26,Male,Unmarried,160.0,0.0,0.934247,3,0.0,low,0.882768,Employed,3.0
12454,D00-SP,Support,Amelia Westray,120054,24,Female,Unmarried,130.0,0.0,0.55592,2,0.0,high,0.479173,Left,3.0
12455,D00-AD,Admin,Evelyn Tolson,109349,24,Male,Unmarried,148.0,0.0,0.777314,4,0.0,medium,0.814206,Employed,3.0
12456,D00-FN,Finance,Aanchal J,108788,25,Female,Unmarried,177.0,0.0,0.522739,3,0.0,medium,0.822134,Employed,3.0
12457,D00-SS,Sales,Edward J Bayley,111626,53,Male,Married,211.0,0.0,0.853061,4,0.0,high,0.945521,Employed,3.0
12458,D00-MT,Marketing,Reuben Swann,104284,42,Male,Married,133.0,0.0,0.7149338820301783,4,0.0,medium,0.687923,Employed,3.0
12459,D00-IT,IT,Henry Adey,103035,47,Male,Married,259.0,0.0,1.0,5,0.0,low,0.879518,Left,5.0
12460,D00-SS,Sales,Edward J Bayley,110043,27,Male,Unmarried,141.0,0.0,0.485187,2,0.0,low,0.394554,Left,3.0
12461,D00-MN,Management,Ellie Trafton,119820,52,Male,Married,163.0,0.0,0.7290698123827392,5,0.0,high,0.571419,Employed,2.0
12462,D00-SS,Sales,Edward J Bayley,118586,23,Male,Unmarried,257.0,0.0,0.850006,3,0.0,low,0.99435,Employed,4.0
12463,D00-MT,Marketing,Reuben Swann,111126,22,Male,Unmarried,190.0,0.0,0.712271,2,0.0,medium,0.52065,Employed,8.0
12464,D00-MT,Marketing,Reuben Swann,100929,24,Male,Unmarried,236.0,0.0,0.647156,2,0.0,medium,0.433224,Employed,3.0
12465,D00-IT,IT,Henry Adey,104454,23,Male,Unmarried,255.0,0.0,0.7195245440329218,3,0.0,medium,0.614875,Employed,2.0
12466,D00-UKN,Unknown,Unknown,111335,24,Male,Unmarried,168.0,1.0,0.867468,3,0.0,low,0.509842,Employed,4.0
12467,D00-MN,Management,Ellie Trafton,118558,27,Male,Unmarried,178.0,0.0,0.933046,3,0.0,low,0.826652,Employed,3.0
12468,D00-IT,IT,Henry Adey,111482,24,Female,Unmarried,175.0,0.0,0.621824,3,0.0,low,0.427924,Employed,2.0
12469,D00-IT,IT,Henry Adey,101414,24,Female,Unmarried,154.0,0.0,0.747581,2,0.0,medium,0.867745,Employed,3.0
12470,D00-ENG,Engineering,Sushant Raghunathan K,107820,36,Female,Married,185.0,0.0,0.7227253766623767,5,0.0,low,0.969546,Employed,3.0
12471,D00-MN,Management,Ellie Trafton,118169,25,Female,Unmarried,129.0,0.0,0.662506,3,1.0,high,0.927678,Employed,3.0
12472,D00-ENG,Engineering,Sushant Raghunathan K,109363,45,Female,Married,150.0,0.0,1.0,5,0.0,medium,1.0,Employed,3.0
12473,D00-PR,Procurement,Louie Viles,139224,26,Male,Unmarried,172.0,0.0,0.756126,3,0.0,low,0.599664,Employed,2.0
12474,D00-PD,Product,Darcy Staines,112728,47,Female,Married,264.0,0.0,0.674536,5,0.0,medium,0.888101,Employed,3.0
12475,D00-ENG,Engineering,Sushant Raghunathan K,117286,27,Male,Unmarried,184.0,0.0,0.91845,4,0.0,low,0.914883,Employed,3.0
12476,D00-SS,Sales,Edward J Bayley,112994,22,Female,Unmarried,254.0,0.0,1.0,5,0.0,low,0.794378,Left,5.0
12477,D00-SP,Support,Amelia Westray,106115,24,Female,Unmarried,203.0,0.0,0.760802,2,0.0,medium,0.854427,Employed,4.0
12478,D00-ENG,Engineering,Sushant Raghunathan K,119485,40,Male,Married,137.0,0.0,0.902222,5,0.0,low,0.487973,Employed,3.0
12479,D00-MN,Management,Ellie Trafton,108206,47,Male,Married,137.0,0.0,0.932463,4,0.0,medium,0.932449,Employed,4.0
12480,D00-ENG,Engineering,Sushant Raghunathan K,127970,22,Female,Unmarried,141.0,0.0,0.490928,2,0.0,medium,0.424681,Left,3.0
12481,D00-MN,Management,Ellie Trafton,118289,50,Male,Married,274.0,0.0,0.581128,5,0.0,medium,0.628758,Employed,3.0
12482,D00-SP,Support,Amelia Westray,108675,38,Male,Married,285.0,0.0,0.89787,6,0.0,medium,0.136434,Left,4.0
12483,D00-SS,Sales,Edward J Bayley,107530,48,Female,Married,138.0,0.0,0.656615,4,0.0,medium,0.909136,Employed,7.0
12484,D00-SS,Sales,Edward J Bayley,105167,25,Female,Unmarried,132.0,0.0,0.704368,3,0.0,medium,0.995079,Employed,2.0
12485,D00-SS,Sales,Edward J Bayley,111767,25,Female,Unmarried,254.0,0.0,0.710672301578354,3,0.0,low,0.773747,Employed,2.0
12486,D00-MT,Marketing,Reuben Swann,112412,24,Female,Unmarried,238.0,0.0,0.595532,3,1.0,medium,0.652143,Employed,4.0
12487,D00-FN,Finance,Aanchal J,115980,24,Female,Unmarried,185.0,0.0,0.7247044787878788,3,0.0,low,0.699605,Employed,2.0
12488,D00-MT,Marketing,Reuben Swann,139617,30,Male,Married,162.0,0.0,0.839572,3,0.0,medium,0.195888,Employed,4.0
12489,D00-SS,Sales,Edward J Bayley,117137,23,Female,Unmarried,151.0,0.0,0.59272,3,0.0,medium,0.944176,Employed,3.0
12490,D00-IT,IT,Henry Adey,103181,22,Male,Unmarried,214.0,1.0,0.7195245440329218,4,0.0,low,0.969408,Employed,2.0
12491,D00-MT,Marketing,Reuben Swann,106501,50,Male,Married,230.0,1.0,0.608313,5,0.0,low,0.816573,Employed,3.0
12492,D00-MN,Management,Ellie Trafton,111353,46,Male,Married,100.0,0.0,0.755491,6,0.0,low,0.0903263,Employed,5.0
12493,D00-SP,Support,Amelia Westray,109976,44,Female,Married,263.0,0.0,0.79844,4,0.0,medium,0.96035,Employed,3.0
12494,D00-ENG,Engineering,Sushant Raghunathan K,104767,25,Female,Unmarried,273.0,0.0,1.0,2,0.0,low,0.927938,Employed,4.0
12495,D00-TP,Temp,Micheal Zachrey,110532,25,Female,Unmarried,115.0,0.0,0.0,2,0.0,medium,0.0,Employed,0.0
12496,D00-ENG,Engineering,Sushant Raghunathan K,102748,33,Male,Married,117.0,1.0,0.435542,4,0.0,medium,0.914641,Employed,5.0
12497,D00-SP,Support,Amelia Westray,118644,29,Male,Unmarried,239.0,0.0,0.7231704095688749,2,0.0,high,0.56069,Employed,3.0
12498,D00-SS,Sales,Edward J Bayley,100899,46,Female,Married,233.0,0.0,0.467708,4,0.0,medium,0.779215,Employed,3.0
12499,D00-SS,Sales,Edward J Bayley,119014,45,Male,Married,182.0,1.0,0.8927,4,0.0,high,0.615559,Employed,3.0
12500,D00-SS,Sales,Edward J Bayley,110840,24,Male,Unmarried,245.0,0.0,0.913032,5,0.0,low,0.862375,Left,5.0
12501,D00-FN,Finance,Aanchal J,139648,38,Male,Married,135.0,0.0,0.7247044787878788,4,0.0,medium,0.562978,Employed,3.0
12502,D00-SS,Sales,Edward J Bayley,112016,25,Male,Unmarried,137.0,0.0,0.528951,2,0.0,low,0.426453,Left,3.0
12503,D00-SS,Sales,Edward J Bayley,134995,28,Male,Married,228.0,0.0,0.710672301578354,3,0.0,medium,0.515716,Employed,3.0
12504,D00-IT,IT,Henry Adey,116600,23,Male,Unmarried,101.0,0.0,0.860071,2,0.0,low,0.621706,Employed,6.0
12505,D00-SS,Sales,Edward J Bayley,116112,28,Male,Unmarried,272.0,0.0,0.593384,3,0.0,medium,0.953415,Employed,3.0
12506,D00-SS,Sales,Edward J Bayley,110134,23,Male,Unmarried,148.0,0.0,0.629152,3,0.0,medium,0.754146,Employed,2.0
12507,D00-UKN,Unknown,Unknown,113596,22,Male,Unmarried,273.0,1.0,0.724731,4,0.0,medium,0.0947586,Employed,5.0
12508,D00-MN,Management,Ellie Trafton,102974,24,Female,Unmarried,244.0,0.0,0.7290698123827392,3,0.0,medium,0.809567,Employed,3.0
12509,D00-TP,Temp,Micheal Zachrey,103832,26,Male,Unmarried,82.0,0.0,0.0,1,0.0,medium,0.0,Employed,0.0
12510,D00-IT,IT,Henry Adey,105429,29,Male,Unmarried,211.0,0.0,0.7195245440329218,3,0.0,high,0.467821,Employed,3.0
12511,D00-SS,Sales,Edward J Bayley,100822,25,Male,Unmarried,212.0,1.0,0.662663,3,0.0,medium,0.791506,Employed,2.0
12512,D00-PD,Product,Darcy Staines,117866,48,Male,Married,286.0,0.0,0.813944,6,0.0,low,0.106062,Left,4.0
12513,D00-IT,IT,Henry Adey,101343,40,Male,Married,243.0,1.0,0.900189,4,0.0,medium,0.680544,Employed,5.0
12514,D00-MN,Management,Ellie Trafton,111615,24,Female,Unmarried,199.0,1.0,0.917228,3,0.0,medium,0.697019,Employed,3.0
12515,D00-SS,Sales,Edward J Bayley,103954,24,Female,Unmarried,141.0,0.0,0.883837,4,0.0,low,0.902616,Employed,3.0
12516,D00-SS,Sales,Edward J Bayley,132575,30,Female,Married,203.0,0.0,0.583195,3,0.0,low,0.557065,Employed,2.0
12517,D00-SS,Sales,Edward J Bayley,103542,28,Male,Unmarried,236.0,0.0,0.569673,3,0.0,medium,0.559217,Employed,3.0
12518,D00-SS,Sales,Edward J Bayley,107731,45,Male,Married,272.0,0.0,0.84242,6,0.0,medium,0.111635,Left,4.0
12519,D00-ENG,Engineering,Sushant Raghunathan K,116822,28,Male,Unmarried,181.0,0.0,0.757628,3,0.0,high,0.604217,Employed,4.0
12520,D00-ENG,Engineering,Sushant Raghunathan K,107387,51,Male,Married,249.0,0.0,0.934562,4,0.0,medium,0.583811,Employed,4.0
12521,D00-ENG,Engineering,Sushant Raghunathan K,102656,25,Male,Unmarried,142.0,0.0,0.630601,3,0.0,medium,0.964198,Employed,3.0
12522,D00-MT,Marketing,Reuben Swann,118746,23,Male,Unmarried,151.0,0.0,0.7149338820301783,2,0.0,low,0.406181,Left,3.0
12523,D00-AD,Admin,Evelyn Tolson,117303,25,Female,Unmarried,241.0,0.0,0.946141,3,0.0,low,0.693003,Employed,3.0
12524,D00-SS,Sales,Edward J Bayley,104592,51,Male,Married,162.0,0.0,0.563889,5,0.0,low,0.688767,Employed,2.0
12525,D00-SS,Sales,Edward J Bayley,115960,24,Female,Unmarried,239.0,0.0,0.768511,4,0.0,medium,0.781462,Employed,3.0
12526,D00-ENG,Engineering,Sushant Raghunathan K,119418,48,Male,Married,129.0,0.0,0.487182,2,0.0,medium,0.395288,Left,3.0
12527,D00-ENG,Engineering,Sushant Raghunathan K,128476,22,Female,Unmarried,246.0,0.0,0.84338,5,0.0,low,0.728477,Left,5.0
12528,D00-FN,Finance,Aanchal J,119367,24,Female,Unmarried,138.0,1.0,0.462324,2,0.0,medium,0.37207,Left,3.0
12529,D00-IT,IT,Henry Adey,113470,26,Male,Unmarried,194.0,1.0,0.491182,3,0.0,low,0.669717,Employed,2.0
12530,D00-SS,Sales,Edward J Bayley,101676,26,Male,Unmarried,149.0,0.0,0.500519,2,0.0,low,0.410393,Left,3.0
12531,D00-ENG,Engineering,Sushant Raghunathan K,113309,45,Female,Married,171.0,1.0,0.800376,5,0.0,low,0.188592,Employed,3.0
12532,D00-SS,Sales,Edward J Bayley,108612,28,Female,Married,202.0,0.0,0.867311,4,0.0,low,0.975537,Employed,3.0
12533,D00-SP,Support,Amelia Westray,119579,40,Male,Married,229.0,0.0,0.656525,5,0.0,medium,1.0,Employed,2.0
12534,D00-UKN,Unknown,Unknown,128509,25,Female,Unmarried,156.0,0.0,0.7176792875,2,0.0,medium,0.465747,Left,3.0
12535,D00-ENG,Engineering,Sushant Raghunathan K,136944,38,Female,Married,275.0,0.0,0.903554,4,0.0,medium,0.89886,Left,5.0
12536,D00-SP,Support,Amelia Westray,108802,37,Male,Married,293.0,0.0,0.833507,6,0.0,low,0.744518,Left,6.0
12537,D00-MT,Marketing,Reuben Swann,119928,32,Female,Married,172.0,0.0,0.568547,4,0.0,low,0.81465,Employed,2.0
12538,D00-MN,Management,Ellie Trafton,113754,43,Female,Married,198.0,0.0,0.615796,4,0.0,low,1.0,Employed,2.0
12539,D00-IT,IT,Henry Adey,135968,40,Female,Married,192.0,0.0,0.675061,4,0.0,low,0.811844,Employed,3.0
12540,D00-MT,Marketing,Reuben Swann,101280,47,Female,Married,152.0,1.0,0.806726,4,0.0,low,0.787559,Employed,2.0
12541,D00-IT,IT,Henry Adey,103313,24,Male,Unmarried,194.0,1.0,0.569008,3,0.0,low,0.653407,Employed,2.0
12542,D00-SS,Sales,Edward J Bayley,109920,50,Male,Married,261.0,0.0,0.968292,4,0.0,low,0.891734,Left,5.0
12543,D00-IT,IT,Henry Adey,115114,27,Male,Unmarried,219.0,1.0,0.40155,3,0.0,low,0.895231,Employed,3.0
12544,D00-ENG,Engineering,Sushant Raghunathan K,107179,38,Male,Married,129.0,0.0,0.492706,4,0.0,medium,0.748017,Employed,2.0
12545,D00-SP,Support,Amelia Westray,111201,22,Male,Unmarried,134.0,0.0,0.973904,4,0.0,medium,0.612974,Employed,3.0
12546,D00-PR,Procurement,Louie Viles,107412,39,Male,Married,165.0,0.0,0.900387,4,0.0,medium,0.77282,Employed,3.0
12547,D00-MT,Marketing,Reuben Swann,101537,28,Male,Unmarried,271.0,0.0,0.831606,3,0.0,low,0.796861,Employed,3.0
12548,D00-IT,IT,Henry Adey,111323,48,Male,Married,307.0,0.0,0.905708,7,0.0,low,0.125275,Left,4.0
12549,D00-SS,Sales,Edward J Bayley,108809,47,Male,Married,200.0,0.0,0.927476,4,0.0,medium,0.778189,Employed,3.0
12550,D00-SS,Sales,Edward J Bayley,107969,34,Male,Married,179.0,0.0,0.831341,5,0.0,low,0.623283,Employed,2.0
12551,D00-SS,Sales,Edward J Bayley,112699,29,Male,Unmarried,245.0,0.0,0.727317,4,0.0,low,0.868777,Employed,2.0
12552,D00-IT,IT,Henry Adey,102286,25,Male,Unmarried,97.0,0.0,0.431769,3,0.0,medium,0.833523,Employed,4.0
12553,D00-UKN,Unknown,Unknown,109910,23,Male,Unmarried,141.0,0.0,0.595265,2,0.0,medium,0.409132,Left,3.0
12554,D00-SP,Support,Amelia Westray,112284,48,Female,Married,255.0,0.0,0.978825,5,0.0,medium,0.948764,Employed,4.0
12555,D00-SS,Sales,Edward J Bayley,102679,25,Male,Unmarried,211.0,0.0,0.47549,3,0.0,medium,0.74949,Employed,7.0
12556,D00-FN,Finance,Aanchal J,109150,37,Male,Married,149.0,0.0,0.577745,4,0.0,low,0.211621,Employed,3.0
12557,D00-MN,Management,Ellie Trafton,108792,43,Male,Married,203.0,0.0,0.533408,5,0.0,high,0.902953,Employed,3.0
12558,D00-UKN,Unknown,Unknown,108033,25,Male,Unmarried,144.0,0.0,0.465284,2,0.0,medium,0.43899,Left,3.0
12559,D00-SS,Sales,Edward J Bayley,102388,28,Male,Unmarried,137.0,0.0,0.481247,3,0.0,medium,0.425163,Employed,3.0
12560,D00-SP,Support,Amelia Westray,112974,33,Female,Married,162.0,0.0,0.598319,4,0.0,medium,0.884323,Employed,2.0
12561,D00-MT,Marketing,Reuben Swann,103590,23,Male,Unmarried,257.0,0.0,1.0,3,0.0,low,0.627144,Employed,3.0
12562,D00-SP,Support,Amelia Westray,123258,23,Female,Unmarried,228.0,0.0,0.968112,5,0.0,low,0.75621,Left,5.0
12563,D00-IT,IT,Henry Adey,111320,41,Female,Married,219.0,0.0,0.705821,5,0.0,medium,0.850051,Employed,2.0
12564,D00-MT,Marketing,Reuben Swann,112222,27,Male,Unmarried,154.0,0.0,0.555701,2,0.0,low,0.449292,Left,3.0
12565,D00-SS,Sales,Edward J Bayley,112103,33,Male,Married,305.0,0.0,0.89187,7,0.0,medium,0.0618946,Left,4.0
12566,D00-SS,Sales,Edward J Bayley,108510,43,Female,Married,149.0,0.0,0.639827,5,0.0,medium,0.723134,Employed,4.0
12567,D00-SS,Sales,Edward J Bayley,106389,42,Male,Married,241.0,0.0,0.759678,5,0.0,high,0.595921,Employed,3.0
12568,D00-SP,Support,Amelia Westray,118990,26,Male,Unmarried,179.0,0.0,0.568593,3,0.0,low,0.716164,Employed,4.0
12569,D00-IT,IT,Henry Adey,118322,27,Male,Unmarried,160.0,0.0,0.726058,3,0.0,medium,0.852837,Employed,3.0
12570,D00-UKN,Unknown,Unknown,110458,23,Female,Unmarried,185.0,0.0,0.883994,4,0.0,low,0.167428,Employed,5.0
12571,D00-PD,Product,Darcy Staines,127663,23,Female,Unmarried,153.0,0.0,0.493435,2,0.0,medium,0.492123,Left,3.0
12572,D00-MT,Marketing,Reuben Swann,106351,26,Male,Unmarried,257.0,0.0,0.957195,3,0.0,low,0.628363,Employed,3.0
12573,D00-TP,Temp,Micheal Zachrey,115051,24,Male,Unmarried,67.0,0.0,0.0,2,0.0,low,0.0,Left,0.0
12574,D00-MN,Management,Ellie Trafton,107386,23,Female,Unmarried,253.0,0.0,0.74985,3,0.0,high,0.708265,Employed,3.0
12575,D00-SS,Sales,Edward J Bayley,111226,27,Male,Unmarried,274.0,0.0,0.489905,2,0.0,low,0.666894,Left,4.0
12576,D00-SS,Sales,Edward J Bayley,108431,37,Male,Married,273.0,0.0,0.673552,4,0.0,low,0.786627,Employed,2.0
12577,D00-SP,Support,Amelia Westray,110547,25,Female,Unmarried,147.0,0.0,0.50164,3,0.0,low,0.986296,Employed,3.0
12578,D00-SP,Support,Amelia Westray,117903,29,Male,Unmarried,262.0,0.0,0.395429,3,0.0,low,0.24879,Employed,3.0
12579,D00-ENG,Engineering,Sushant Raghunathan K,122257,46,Female,Married,238.0,0.0,0.849635,5,0.0,high,0.803646,Left,5.0
12580,D00-ENG,Engineering,Sushant Raghunathan K,116458,29,Male,Unmarried,162.0,0.0,0.671796,3,0.0,low,0.633092,Employed,3.0
12581,D00-SP,Support,Amelia Westray,116618,40,Male,Married,180.0,0.0,0.933352,4,0.0,medium,0.68438,Employed,3.0
12582,D00-SP,Support,Amelia Westray,104565,51,Male,Married,228.0,0.0,0.823688,4,0.0,low,0.802836,Left,5.0
12583,D00-SS,Sales,Edward J Bayley,113307,22,Female,Unmarried,155.0,0.0,0.710672301578354,2,0.0,low,0.445411,Left,3.0
